resubmit;0,22;;;;
forebrain;0,22;;;;
poser;0,22;;;;
taxol;0,22;;;;
gonadotropin;0,22;;;;
legibility;0,22;;;;
joyless;0,22;;;;
behaviorism;0,22;;;;
sarcoma;0,22;;;;
concatenation;0,22;;;;
mart;0,22;;;;
ophthalmologist;0,22;;;;
evanescent;0,22;;;;
stillbirth;0,22;;;;
aquamarine;0,22;;;;
churchgoing;0,22;;;;
peaceably;0,22;;;;
preferment;0,22;;;;
swot;0,22;;;;
phloem;0,22;;;;
benight;0,22;;;;
repentant;0,22;;;;
earthbound;0,22;;;;
stereoscopic;0,22;;;;
overactive;0,22;;;;
spicule;0,22;;;;
kale;0,22;;;;
dorky;0,22;;;;
oration;0,22;;;;
rood;0,22;;;;
ambassadorial;0,22;;;;
byword;0,22;;;;
estoppel;0,22;;;;
dormer;0,22;;;;
lifesaver;0,22;;;;
extenuate;0,22;;;;
tarot;0,22;;;;
gangplank;0,22;;;;
ingenuous;0,22;;;;
tosser;0,22;;;;
countermand;0,22;;;;
solvable;0,22;;;;
derogation;0,22;;;;
encamp;0,22;;;;
frig;0,22;;;;
suchlike;0,22;;;;
gecko;0,22;;;;
valedictorian;0,22;;;;
ambiguously;0,22;;;;
platypus;0,22;;;;
pineal;0,22;;;;
dissimilarity;0,22;;;;
superintend;0,22;;;;
nonce;0,22;;;;
fado;0,22;;;;
acceptor;0,22;;;;
locution;0,22;;;;
ultramarine;0,22;;;;
flowerpot;0,22;;;;
exhalation;0,22;;;;
reinvention;0,22;;;;
hemispherical;0,22;;;;
cropland;0,22;;;;
spendthrift;0,22;;;;
niceness;0,22;;;;
trefoil;0,22;;;;
unpaired;0,22;;;;
subservience;0,22;;;;
sessile;0,22;;;;
awfulness;0,22;;;;
sty;0,22;;;;
faithless;0,22;;;;
bipedal;0,22;;;;
crewmate;0,22;;;;
sociality;0,22;;;;
witticism;0,22;;;;
ague;0,22;;;;
metalworking;0,22;;;;
slovenly;0,22;;;;
carmine;0,22;;;;
pantyhose;0,22;;;;
unmediated;0,21;;;;
mange;0,21;;;;
semiotics;0,21;;;;
rhyolite;0,21;;;;
bannister;0,21;;;;
hurdler;0,21;;;;
phlegm;0,21;;;;
iconoclast;0,21;;;;
unceasing;0,21;;;;
penitence;0,21;;;;
shaver;0,21;;;;
hep;0,21;;;;
organizationally;0,21;;;;
intemperate;0,21;;;;
browbeat;0,21;;;;
nosedive;0,21;;;;
freshener;0,21;;;;
happenstance;0,21;;;;
propulsive;0,21;;;;
cloche;0,21;;;;
papillomavirus;0,21;;;;
toddle;0,21;;;;
cheerless;0,21;;;;
homoerotic;0,21;;;;
excelsior;0,21;;;;
midi;0,21;;;;
discretely;0,21;;;;
roundhouse;0,21;;;;
centenarian;0,21;;;;
howler;0,21;;;;
procurator;0,21;;;;
flighty;0,21;;;;
casualness;0,21;;;;
perchance;0,21;;;;
teleology;0,21;;;;
yucca;0,21;;;;
bookworm;0,21;;;;
obiter;0,21;;;;
colorist;0,21;;;;
candidiasis;0,21;;;;
pestilence;0,21;;;;
fourpence;0,21;;;;
swoosh;0,21;;;;
wrecker;0,21;;;;
telemarketer;0,21;;;;
ironmonger;0,21;;;;
baize;0,21;;;;
cowslip;0,21;;;;
stinger;0,21;;;;
electromagnetism;0,21;;;;
phi;0,21;;;;
semicircle;0,21;;;;
worsted;0,21;;;;
aboveground;0,21;;;;
cysteine;0,21;;;;
decondensation;0,21;;;;
quadriplegic;0,21;;;;
patristic;0,21;;;;
accusatory;0,21;;;;
tumbleweed;0,21;;;;
suet;0,21;;;;
kibbutz;0,21;;;;
plainchant;0,21;;;;
armhole;0,21;;;;
reconnoitre;0,21;;;;
vouchsafe;0,21;;;;
stickiness;0,21;;;;
bongo;0,21;;;;
semaphore;0,21;;;;
disparagingly;0,21;;;;
winless;0,21;;;;
explainer;0,21;;;;
bloodshot;0,21;;;;
minster;0,21;;;;
pendulous;0,21;;;;
potpourri;0,21;;;;
antsy;0,21;;;;
embolism;0,21;;;;
flycatcher;0,21;;;;
womenfolk;0,21;;;;
laconically;0,21;;;;
puss;0,21;;;;
litigious;0,21;;;;
unbelief;0,21;;;;
nostalgically;0,21;;;;
centrifugation;0,21;;;;
apraxia;0,21;;;;
racquetball;0,21;;;;
sativa;0,21;;;;
prolapse;0,21;;;;
canonization;0,21;;;;
lyre;0,21;;;;
undershirt;0,21;;;;
inoperable;0,21;;;;
betide;0,21;;;;
deforest;0,21;;;;
preppy;0,21;;;;
eavesdropper;0,21;;;;
ligature;0,21;;;;
gazebo;0,21;;;;
magnetization;0,21;;;;
monism;0,21;;;;
unobservable;0,21;;;;
zinger;0,21;;;;
homeschool;0,21;;;;
agoraphobia;0,21;;;;
skateboarder;0,21;;;;
undersign;0,21;;;;
laggard;0,21;;;;
radian;0,21;;;;
jackdaw;0,21;;;;
sublet;0,21;;;;
unsalted;0,21;;;;
conga;0,21;;;;
seance;0,21;;;;
vibrato;0,21;;;;
odometer;0,21;;;;
cravat;0,21;;;;
wrongness;0,21;;;;
unexceptional;0,21;;;;
wangle;0,21;;;;
monday;0,21;;;;
liberality;0,21;;;;
tsar;0,21;;;;
acetaminophen;0,21;;;;
microfiche;0,21;;;;
clubroom;0,21;;;;
monotheism;0,21;;;;
oogenesis;0,21;;;;
mousy;0,21;;;;
uneconomical;0,21;;;;
larch;0,21;;;;
verity;0,21;;;;
intentioned;0,21;;;;
lionize;0,21;;;;
decompress;0,21;;;;
inexpensively;0,21;;;;
gawky;0,21;;;;
deliriously;0,21;;;;
dishy;0,21;;;;
bidet;0,21;;;;
divestiture;0,21;;;;
subnormal;0,21;;;;
beachhead;0,21;;;;
underweight;0,21;;;;
grater;0,21;;;;
readmit;0,21;;;;
thrombus;0,21;;;;
popper;0,21;;;;
tripper;0,21;;;;
preachy;0,21;;;;
carafe;0,21;;;;
grievously;0,21;;;;
pathfinder;0,21;;;;
thymus;0,21;;;;
patrolman;0,21;;;;
terrifyingly;0,21;;;;
touchline;0,21;;;;
nosey;0,21;;;;
voraciously;0,21;;;;
smarmy;0,21;;;;
polygonal;0,21;;;;
fictive;0,21;;;;
juju;0,21;;;;
potluck;0,21;;;;
stickleback;0,21;;;;
soundproof;0,21;;;;
isoform;0,21;;;;
begonia;0,21;;;;
unflappable;0,21;;;;
entomb;0,21;;;;
pluripotent;0,21;;;;
wasabi;0,21;;;;
nanosecond;0,21;;;;
gantry;0,21;;;;
unwholesome;0,21;;;;
consumerist;0,21;;;;
tackler;0,21;;;;
monstrously;0,21;;;;
inundation;0,21;;;;
earplug;0,21;;;;
earful;0,21;;;;
rambunctious;0,21;;;;
tetrachloride;0,21;;;;
shockwave;0,21;;;;
trad;0,21;;;;
unenthusiastic;0,21;;;;
endometrial;0,21;;;;
innovatory;0,21;;;;
grebe;0,21;;;;
beagle;0,21;;;;
recliner;0,21;;;;
adiabatic;0,21;;;;
papist;0,21;;;;
aeronautic;0,21;;;;
admixture;0,21;;;;
flypast;0,21;;;;
inaccessibility;0,21;;;;
radially;0,21;;;;
raspy;0,21;;;;
stamen;0,20;;;;
proposer;0,20;;;;
viol;0,20;;;;
adenovirus;0,20;;;;
castrato;0,20;;;;
hilariously;0,20;;;;
anticompetitive;0,20;;;;
ratty;0,20;;;;
camellia;0,20;;;;
purloin;0,20;;;;
lolly;0,20;;;;
electrochemical;0,20;;;;
reinforcer;0,20;;;;
peachy;0,20;;;;
choirboy;0,20;;;;
manliness;0,20;;;;
prude;0,20;;;;
slasher;0,20;;;;
lazuli;0,20;;;;
maniacal;0,20;;;;
lawman;0,20;;;;
barbell;0,20;;;;
childminder;0,20;;;;
hydrangea;0,20;;;;
lasso;0,20;;;;
unshakeable;0,20;;;;
misogynist;0,20;;;;
flashpoint;0,20;;;;
clumsiness;0,20;;;;
disassociate;0,20;;;;
arboreal;0,20;;;;
foreleg;0,20;;;;
phrenology;0,20;;;;
sloppiness;0,20;;;;
superego;0,20;;;;
spume;0,20;;;;
bather;0,20;;;;
moorhen;0,20;;;;
lineout;0,20;;;;
feminize;0,20;;;;
booker;0,20;;;;
retardant;0,20;;;;
goldmine;0,20;;;;
irritatingly;0,20;;;;
rakish;0,20;;;;
cuckold;0,20;;;;
yearling;0,20;;;;
hereunder;0,20;;;;
pornographer;0,20;;;;
speciation;0,20;;;;
polyploid;0,20;;;;
rearm;0,20;;;;
busk;0,20;;;;
gumshoe;0,20;;;;
hallucinogenic;0,20;;;;
oarsman;0,20;;;;
colorblind;0,20;;;;
polygamous;0,20;;;;
toxoplasmosis;0,20;;;;
ascendance;0,20;;;;
parasympathetic;0,20;;;;
tannoy;0,20;;;;
irretrievably;0,20;;;;
strategize;0,20;;;;
teamster;0,20;;;;
candelabrum;0,20;;;;
desalination;0,20;;;;
splotch;0,20;;;;
estuarine;0,20;;;;
antimatter;0,20;;;;
nucleolus;0,20;;;;
refundable;0,20;;;;
incognito;0,20;;;;
enunciation;0,20;;;;
taskmaster;0,20;;;;
imager;0,20;;;;
plasminogen;0,20;;;;
spermatocyte;0,20;;;;
geologically;0,20;;;;
electrocardiogram;0,20;;;;
hula;0,20;;;;
praxis;0,20;;;;
zilch;0,20;;;;
nonparametric;0,20;;;;
caulk;0,20;;;;
allocative;0,20;;;;
costa;0,20;;;;
undesired;0,20;;;;
rearmament;0,20;;;;
peppery;0,20;;;;
evermore;0,20;;;;
impartially;0,20;;;;
venous;0,20;;;;
hajj;0,20;;;;
overflight;0,20;;;;
traditionalism;0,20;;;;
popularization;0,20;;;;
comedienne;0,20;;;;
interbank;0,20;;;;
peristaltic;0,20;;;;
strainer;0,20;;;;
thimble;0,20;;;;
nullity;0,20;;;;
squaw;0,20;;;;
undirected;0,20;;;;
moneymaker;0,20;;;;
venal;0,20;;;;
neigh;0,20;;;;
sweetmeat;0,20;;;;
waxwork;0,20;;;;
backcloth;0,20;;;;
calmodulin;0,20;;;;
jihadi;0,20;;;;
wattage;0,20;;;;
wearisome;0,20;;;;
baste;0,20;;;;
disunity;0,20;;;;
gruel;0,20;;;;
immunofluorescence;0,20;;;;
gyroscope;0,20;;;;
radicalization;0,20;;;;
statesmanship;0,20;;;;
metastasize;0,20;;;;
baronial;0,20;;;;
crenellate;0,20;;;;
legless;0,20;;;;
expos?;0,20;;;;
aposematic;0,20;;;;
canard;0,20;;;;
hairspray;0,20;;;;
fief;0,20;;;;
antechamber;0,20;;;;
avowal;0,20;;;;
rabbinical;0,20;;;;
malfeasance;0,20;;;;
clearness;0,20;;;;
lamina;0,20;;;;
nurseryman;0,20;;;;
misuser;0,20;;;;
photochemical;0,20;;;;
bighorn;0,20;;;;
gunnery;0,20;;;;
menarche;0,20;;;;
topside;0,20;;;;
misspend;0,20;;;;
infallibility;0,20;;;;
tramcar;0,20;;;;
concatenate;0,20;;;;
rho;0,20;;;;
superficiality;0,20;;;;
blindingly;0,20;;;;
chaffinch;0,20;;;;
greenbelt;0,20;;;;
godlike;0,20;;;;
papaya;0,20;;;;
grouper;0,20;;;;
torpor;0,20;;;;
transience;0,20;;;;
rectilinear;0,20;;;;
twisty;0,20;;;;
urologist;0,20;;;;
diorama;0,20;;;;
curatorial;0,20;;;;
avenger;0,20;;;;
bestial;0,20;;;;
oceanfront;0,20;;;;
glutinous;0,20;;;;
derisory;0,20;;;;
backstop;0,20;;;;
wheeler;0,20;;;;
buckskin;0,20;;;;
enquirer;0,20;;;;
purebred;0,20;;;;
tokamak;0,20;;;;
tallow;0,20;;;;
geopolitic;0,20;;;;
nightshirt;0,20;;;;
unpolluted;0,20;;;;
gadgetry;0,20;;;;
agonizingly;0,20;;;;
uneaten;0,20;;;;
merchantable;0,20;;;;
subjectivism;0,20;;;;
uninvolved;0,20;;;;
pita;0,20;;;;
grandiosity;0,20;;;;
primo;0,20;;;;
pissy;0,20;;;;
amylase;0,20;;;;
polyvinyl;0,20;;;;
thoughtlessly;0,20;;;;
loveable;0,20;;;;
bitumen;0,20;;;;
careerist;0,20;;;;
clarion;0,20;;;;
gibe;0,20;;;;
demagoguery;0,20;;;;
chauvinistic;0,19;;;;
inflammable;0,19;;;;
isometrics;0,19;;;;
uninformative;0,19;;;;
forelimb;0,19;;;;
kittiwake;0,19;;;;
phosphatase;0,19;;;;
parachutist;0,19;;;;
lengthways;0,19;;;;
overbalance;0,19;;;;
androgynous;0,19;;;;
absently;0,19;;;;
exuberantly;0,19;;;;
requiem;0,19;;;;
desertification;0,19;;;;
nasturtium;0,19;;;;
herringbone;0,19;;;;
obstructionist;0,19;;;;
cheerio;0,19;;;;
maleness;0,19;;;;
supernumerary;0,19;;;;
forecastle;0,19;;;;
gummy;0,19;;;;
fulmar;0,19;;;;
roadmap;0,19;;;;
webcast;0,19;;;;
unpick;0,19;;;;
unrivaled;0,19;;;;
unequally;0,19;;;;
teashop;0,19;;;;
unfiltered;0,19;;;;
flipchart;0,19;;;;
newbie;0,19;;;;
clod;0,19;;;;
bleu;0,19;;;;
stationer;0,19;;;;
cacique;0,19;;;;
gurney;0,19;;;;
herdsman;0,19;;;;
thunderbird;0,19;;;;
amniocentesis;0,19;;;;
acyclovir;0,19;;;;
bookable;0,19;;;;
hotplate;0,19;;;;
railhead;0,19;;;;
partygoer;0,19;;;;
cronyism;0,19;;;;
blusher;0,19;;;;
lounger;0,19;;;;
inanity;0,19;;;;
evangelistic;0,19;;;;
stepdad;0,19;;;;
tiebreaker;0,19;;;;
funereal;0,19;;;;
pedantry;0,19;;;;
galena;0,19;;;;
clack;0,19;;;;
fescue;0,19;;;;
trustful;0,19;;;;
closeup;0,19;;;;
grouchy;0,19;;;;
constipate;0,19;;;;
chlorofluorocarbon;0,19;;;;
chordal;0,19;;;;
dolomite;0,19;;;;
aplenty;0,19;;;;
courtside;0,19;;;;
fatness;0,19;;;;
existentialism;0,19;;;;
papery;0,19;;;;
tinder;0,19;;;;
inexpressible;0,19;;;;
laudanum;0,19;;;;
lucidly;0,19;;;;
cochlear;0,19;;;;
longhand;0,19;;;;
initialization;0,19;;;;
radiography;0,19;;;;
striptease;0,19;;;;
unfunny;0,19;;;;
mender;0,19;;;;
buckwheat;0,19;;;;
laughingly;0,19;;;;
blandness;0,19;;;;
lidocaine;0,19;;;;
interpenetrate;0,19;;;;
merchandiser;0,19;;;;
dreadnought;0,19;;;;
cantor;0,19;;;;
mystification;0,19;;;;
longhorn;0,19;;;;
shindig;0,19;;;;
snowdrift;0,19;;;;
sequoia;0,19;;;;
stakeout;0,19;;;;
speculum;0,19;;;;
marauder;0,19;;;;
dervish;0,19;;;;
unbecoming;0,19;;;;
knockdown;0,19;;;;
ducat;0,19;;;;
redshank;0,19;;;;
indolence;0,19;;;;
crossly;0,19;;;;
concertina;0,19;;;;
audibly;0,19;;;;
intermarry;0,19;;;;
cystitis;0,19;;;;
remount;0,19;;;;
sorceress;0,19;;;;
thruster;0,19;;;;
rhapsody;0,19;;;;
ringside;0,19;;;;
sociopath;0,19;;;;
canonic;0,19;;;;
methinks;0,19;;;;
shaven;0,19;;;;
enfeeble;0,19;;;;
monarchist;0,19;;;;
seasick;0,19;;;;
capsaicin;0,19;;;;
plantain;0,19;;;;
dative;0,19;;;;
usurper;0,19;;;;
forint;0,19;;;;
secateur;0,19;;;;
circumspection;0,19;;;;
masochism;0,19;;;;
lowercase;0,19;;;;
livable;0,19;;;;
morbidly;0,19;;;;
remunerate;0,19;;;;
ravioli;0,19;;;;
coracle;0,19;;;;
lockup;0,19;;;;
housemate;0,19;;;;
certiorari;0,19;;;;
lough;0,19;;;;
glissando;0,19;;;;
aliquot;0,19;;;;
tailspin;0,19;;;;
huckster;0,19;;;;
agglomeration;0,19;;;;
maladministration;0,19;;;;
videodisc;0,19;;;;
unassisted;0,19;;;;
casework;0,19;;;;
dragnet;0,19;;;;
centipede;0,19;;;;
disembowel;0,19;;;;
capacitate;0,19;;;;
prepubertal;0,19;;;;
pronominal;0,19;;;;
sharpshooter;0,19;;;;
unprocessed;0,19;;;;
characterless;0,19;;;;
scampi;0,19;;;;
spaciousness;0,19;;;;
bookend;0,19;;;;
effortful;0,19;;;;
unchangeable;0,19;;;;
punctilious;0,19;;;;
hermitage;0,19;;;;
withe;0,19;;;;
carbine;0,19;;;;
hippocampal;0,19;;;;
jawbone;0,19;;;;
interactionist;0,19;;;;
beneficent;0,19;;;;
unworldly;0,19;;;;
shopfloor;0,19;;;;
hedonic;0,19;;;;
ophthalmic;0,19;;;;
despoil;0,19;;;;
trackway;0,19;;;;
oratorical;0,19;;;;
scraggly;0,19;;;;
simulcast;0,19;;;;
seismologist;0,19;;;;
alehouse;0,19;;;;
topnotch;0,19;;;;
muss;0,19;;;;
wellspring;0,19;;;;
waster;0,19;;;;
womanize;0,19;;;;
cyan;0,19;;;;
misconceive;0,19;;;;
trypsin;0,19;;;;
rasher;0,19;;;;
catty;0,19;;;;
kisser;0,19;;;;
mousetrap;0,19;;;;
cabana;0,19;;;;
horserace;0,19;;;;
dualist;0,19;;;;
bodega;0,19;;;;
baht;0,19;;;;
stomachache;0,19;;;;
skint;0,19;;;;
unfertilized;0,19;;;;
moviemaking;0,19;;;;
aftertaste;0,19;;;;
disinclination;0,19;;;;
unhesitatingly;0,19;;;;
halfpenny;0,19;;;;
overproduction;0,19;;;;
natal;0,19;;;;
odorous;0,19;;;;
hedonist;0,19;;;;
bowman;0,19;;;;
handbill;0,19;;;;
hydrofoil;0,19;;;;
backpedal;0,19;;;;
newish;0,19;;;;
embryogenesis;0,19;;;;
icebreaker;0,19;;;;
gulag;0,19;;;;
decal;0,19;;;;
twain;0,19;;;;
processual;0,19;;;;
rectifier;0,19;;;;
northerner;0,19;;;;
tanner;0,19;;;;
wristband;0,19;;;;
shipbuilder;0,19;;;;
hearken;0,19;;;;
pergola;0,19;;;;
paraplegic;0,19;;;;
vapid;0,19;;;;
reformat;0,18;;;;
headwind;0,18;;;;
tetra;0,18;;;;
monorail;0,18;;;;
voyeurism;0,18;;;;
triceps;0,18;;;;
longhouse;0,18;;;;
oversleep;0,18;;;;
oilskin;0,18;;;;
thirtysomething;0,18;;;;
decisiveness;0,18;;;;
catkin;0,18;;;;
tartar;0,18;;;;
blackface;0,18;;;;
showbusiness;0,18;;;;
nonessential;0,18;;;;
compulsorily;0,18;;;;
probationer;0,18;;;;
somnolent;0,18;;;;
fatherland;0,18;;;;
bamboozle;0,18;;;;
transliteration;0,18;;;;
centripetal;0,18;;;;
preternatural;0,18;;;;
nary;0,18;;;;
agnosticism;0,18;;;;
centralism;0,18;;;;
toneless;0,18;;;;
unbelieving;0,18;;;;
unmix;0,18;;;;
churchwarden;0,18;;;;
tarn;0,18;;;;
epidemiologic;0,18;;;;
volcanism;0,18;;;;
codeine;0,18;;;;
vegetate;0,18;;;;
valueless;0,18;;;;
bursary;0,18;;;;
carotenoid;0,18;;;;
millenarian;0,18;;;;
skein;0,18;;;;
sinter;0,18;;;;
wallflower;0,18;;;;
blackthorn;0,18;;;;
exhumation;0,18;;;;
childlessness;0,18;;;;
pilchard;0,18;;;;
impliedly;0,18;;;;
overtax;0,18;;;;
regrowth;0,18;;;;
inviolate;0,18;;;;
toadstool;0,18;;;;
sauerkraut;0,18;;;;
summative;0,18;;;;
communicant;0,18;;;;
curie;0,18;;;;
downmarket;0,18;;;;
lowbrow;0,18;;;;
naff;0,18;;;;
sacrum;0,18;;;;
artless;0,18;;;;
blitzkrieg;0,18;;;;
panicle;0,18;;;;
crossbreed;0,18;;;;
cakewalk;0,18;;;;
skivvy;0,18;;;;
rater;0,18;;;;
splat;0,18;;;;
majoritarian;0,18;;;;
interconnectedness;0,18;;;;
sandbank;0,18;;;;
guppy;0,18;;;;
colloquium;0,18;;;;
artsy;0,18;;;;
moonless;0,18;;;;
urbanity;0,18;;;;
underappreciated;0,18;;;;
inauspicious;0,18;;;;
rotund;0,18;;;;
clapper;0,18;;;;
nitpick;0,18;;;;
unemployable;0,18;;;;
gumption;0,18;;;;
unforeseeable;0,18;;;;
arboretum;0,18;;;;
nark;0,18;;;;
telephonic;0,18;;;;
delphinium;0,18;;;;
dace;0,18;;;;
pepsin;0,18;;;;
thalamocortical;0,18;;;;
sidewall;0,18;;;;
iconoclasm;0,18;;;;
kimberlite;0,18;;;;
vulva;0,18;;;;
applicator;0,18;;;;
interleave;0,18;;;;
flagon;0,18;;;;
motorcar;0,18;;;;
tribune;0,18;;;;
levitate;0,18;;;;
moonshine;0,18;;;;
bluntness;0,18;;;;
microclimate;0,18;;;;
mispronunciation;0,18;;;;
blacktop;0,18;;;;
uncorrected;0,18;;;;
hyperinflation;0,18;;;;
ovoid;0,18;;;;
chloroplast;0,18;;;;
scoreline;0,18;;;;
bottler;0,18;;;;
armrest;0,18;;;;
reconfirm;0,18;;;;
breccia;0,18;;;;
neuropsychological;0,18;;;;
femoral;0,18;;;;
dyspepsia;0,18;;;;
pyrimidine;0,18;;;;
spongiform;0,18;;;;
groundsheet;0,18;;;;
fusillade;0,18;;;;
fungible;0,18;;;;
brigand;0,18;;;;
ceremoniously;0,18;;;;
wordplay;0,18;;;;
ramify;0,18;;;;
comeuppance;0,18;;;;
silty;0,18;;;;
coronet;0,18;;;;
nonentity;0,18;;;;
waterwheel;0,18;;;;
meritorious;0,18;;;;
endocrinologist;0,18;;;;
reframe;0,18;;;;
uncompromisingly;0,18;;;;
henna;0,18;;;;
predawn;0,18;;;;
herbivorous;0,18;;;;
sociobiology;0,18;;;;
discipleship;0,18;;;;
breakable;0,18;;;;
decriminalize;0,18;;;;
wildcard;0,18;;;;
mandibular;0,18;;;;
roan;0,18;;;;
interpretable;0,18;;;;
penury;0,18;;;;
purl;0,18;;;;
selfishly;0,18;;;;
supersize;0,18;;;;
miserly;0,18;;;;
cytokinesis;0,18;;;;
stockman;0,18;;;;
thwack;0,18;;;;
apoptotic;0,18;;;;
integrin;0,18;;;;
artificiality;0,18;;;;
outerwear;0,18;;;;
bacteriology;0,18;;;;
epigraph;0,18;;;;
pictograph;0,18;;;;
calorimeter;0,18;;;;
incommensurable;0,18;;;;
ecu;0,18;;;;
wisteria;0,18;;;;
matchmaking;0,18;;;;
lexicographic;0,18;;;;
underlay;0,18;;;;
dealmaker;0,18;;;;
vegetarianism;0,18;;;;
brainpower;0,18;;;;
tonsure;0,18;;;;
unalterable;0,18;;;;
unstick;0,18;;;;
paperclip;0,18;;;;
tomcat;0,18;;;;
mythologize;0,18;;;;
cilium;0,18;;;;
pacification;0,18;;;;
resister;0,18;;;;
operable;0,18;;;;
labium;0,18;;;;
harken;0,18;;;;
teardrop;0,18;;;;
commodious;0,18;;;;
crawler;0,18;;;;
parenthetically;0,18;;;;
roofless;0,18;;;;
lochan;0,18;;;;
gallbladder;0,18;;;;
sleepiness;0,18;;;;
disfigurement;0,18;;;;
silencer;0,18;;;;
charlotte;0,18;;;;
coppice;0,18;;;;
inconveniently;0,18;;;;
acacia;0,18;;;;
viscose;0,18;;;;
sectarianism;0,18;;;;
recidivism;0,18;;;;
unsanitary;0,18;;;;
teamworking;0,18;;;;
distributable;0,18;;;;
sensationalist;0,18;;;;
desensitize;0,18;;;;
providential;0,18;;;;
wrasse;0,18;;;;
bombast;0,17;;;;
fireproof;0,17;;;;
preform;0,17;;;;
vitreous;0,17;;;;
osprey;0,17;;;;
severally;0,17;;;;
neo;0,17;;;;
cybernetic;0,17;;;;
atomistic;0,17;;;;
bimodal;0,17;;;;
condenser;0,17;;;;
poinsettia;0,17;;;;
phthalate;0,17;;;;
jollity;0,17;;;;
peripherally;0,17;;;;
recce;0,17;;;;
swimwear;0,17;;;;
shortwave;0,17;;;;
codicil;0,17;;;;
zidovudine;0,17;;;;
unisex;0,17;;;;
weatherproof;0,17;;;;
myrrh;0,17;;;;
polis;0,17;;;;
unseasonably;0,17;;;;
agriculturally;0,17;;;;
vetch;0,17;;;;
barnstorm;0,17;;;;
licorice;0,17;;;;
mantis;0,17;;;;
crinkly;0,17;;;;
pollard;0,17;;;;
suborn;0,17;;;;
centralist;0,17;;;;
unconvincingly;0,17;;;;
prosody;0,17;;;;
unaddressed;0,17;;;;
paralytic;0,17;;;;
perquisite;0,17;;;;
prowler;0,17;;;;
viva;0,17;;;;
haggis;0,17;;;;
inferential;0,17;;;;
dressmaking;0,17;;;;
uncensored;0,17;;;;
poseur;0,17;;;;
stowage;0,17;;;;
chitchat;0,17;;;;
seamy;0,17;;;;
incompressible;0,17;;;;
lumberjack;0,17;;;;
fastness;0,17;;;;
beatific;0,17;;;;
nihilistic;0,17;;;;
entrain;0,17;;;;
ibex;0,17;;;;
chardonnay;0,17;;;;
iambic;0,17;;;;
fencer;0,17;;;;
fillip;0,17;;;;
washcloth;0,17;;;;
megabit;0,17;;;;
turbid;0,17;;;;
gluttony;0,17;;;;
wantonly;0,17;;;;
sombrero;0,17;;;;
incumbency;0,17;;;;
excommunication;0,17;;;;
miniscule;0,17;;;;
greenfly;0,17;;;;
uninviting;0,17;;;;
saponin;0,17;;;;
sourdough;0,17;;;;
hatter;0,17;;;;
villainy;0,17;;;;
reintegrate;0,17;;;;
misdiagnose;0,17;;;;
printable;0,17;;;;
doghouse;0,17;;;;
bozo;0,17;;;;
stenographer;0,17;;;;
recency;0,17;;;;
ostracism;0,17;;;;
vermouth;0,17;;;;
taxonomist;0,17;;;;
scheduler;0,17;;;;
quaintly;0,17;;;;
gander;0,17;;;;
caliper;0,17;;;;
seafarer;0,17;;;;
silversmith;0,17;;;;
unconformity;0,17;;;;
urination;0,17;;;;
microfilament;0,17;;;;
spermatogenesis;0,17;;;;
parley;0,17;;;;
surplice;0,17;;;;
reeve;0,17;;;;
orderliness;0,17;;;;
entryway;0,17;;;;
tarantula;0,17;;;;
fierceness;0,17;;;;
purvey;0,17;;;;
lethality;0,17;;;;
parkway;0,17;;;;
ergodic;0,17;;;;
resuspend;0,17;;;;
heartwarming;0,17;;;;
helpfulness;0,17;;;;
chancery;0,17;;;;
miser;0,17;;;;
troposphere;0,17;;;;
pipit;0,17;;;;
inveigh;0,17;;;;
unstated;0,17;;;;
leu;0,17;;;;
ripeness;0,17;;;;
paramagnetic;0,17;;;;
downland;0,17;;;;
matriculate;0,17;;;;
palaver;0,17;;;;
dilatory;0,17;;;;
chiropractic;0,17;;;;
strictness;0,17;;;;
paintball;0,17;;;;
hyperventilate;0,17;;;;
microeconomics;0,17;;;;
dyer;0,17;;;;
ghrelin;0,17;;;;
headfirst;0,17;;;;
absorptive;0,17;;;;
nosh;0,17;;;;
enucleation;0,17;;;;
pacer;0,17;;;;
matador;0,17;;;;
rede;0,17;;;;
turbidity;0,17;;;;
misprint;0,17;;;;
oceanography;0,17;;;;
plasterer;0,17;;;;
generalizable;0,17;;;;
kitchenware;0,17;;;;
cavalryman;0,17;;;;
effectual;0,17;;;;
batman;0,17;;;;
telethon;0,17;;;;
screenwriting;0,17;;;;
cookout;0,17;;;;
baronetcy;0,17;;;;
pug;0,17;;;;
reincarnate;0,17;;;;
univariate;0,17;;;;
bioterror;0,17;;;;
piously;0,17;;;;
yucky;0,17;;;;
depute;0,17;;;;
cairngorm;0,17;;;;
neonate;0,17;;;;
crier;0,17;;;;
achy;0,17;;;;
mortgagor;0,17;;;;
wingtip;0,17;;;;
pampas;0,17;;;;
declamation;0,17;;;;
sandbar;0,17;;;;
satiate;0,17;;;;
landmass;0,17;;;;
mimosa;0,17;;;;
unevenness;0,17;;;;
ringgit;0,17;;;;
maser;0,17;;;;
unsystematic;0,17;;;;
stroma;0,17;;;;
chard;0,17;;;;
benthic;0,17;;;;
odorless;0,17;;;;
equivocation;0,17;;;;
marmite;0,17;;;;
retrench;0,17;;;;
forethought;0,17;;;;
bemusement;0,17;;;;
unpredictably;0,17;;;;
mineralize;0,17;;;;
censorious;0,17;;;;
greenness;0,17;;;;
vagus;0,17;;;;
